0,-1.9325867,4.0283356,9.017868
0.108999968,-2.2582703,4.1241302,7.044571
0.2099998,-0.9746704,4.354019,8.845444
0.319000006,-1.6452026,4.181595,9.822525
0.427999973,-2.0092163,3.8367462,9.151978
0.528999805,-0.8597107,3.7601166,9.611771
0.638000011,0.27062988,3.7218018,7.9066925
0.738999844,-1.7026825,4.14328,9.573456
0.846999884,1.1519012,2.6872559,7.19783
0.947999954,1.5350647,4.5264435,8.998718
1.049000025,2.9911041,5.3885803,7.810898
1.157999992,4.753662,5.40773,6.565613
1.26699996,3.0868988,6.997864,7.044571
1.375999928,4.063965,4.7946625,10.358948
1.476999998,3.1826782,5.925003,6.488968
1.585999966,5.1559906,4.0858154,9.228607
1.694999933,2.3971863,7.170288,5.684326
1.803999901,3.1826782,6.5380707,6.3165436
1.904999971,4.485443,7.4193573,6.6230774
2.013999939,3.6041718,8.08989,3.960083
2.115999937,5.4242096,8.453903,6.661392
2.222999811,5.213455,6.403961,0.81811523
2.323999882,2.4163513,7.8791504,4.975464
2.424999952,2.3971863,7.227768,4.4965057
2.526000023,3.776596,7.706726,4.78389
2.626999855,3.0868988,6.72966,7.772583
2.735999823,4.1214447,6.499756,5.665161
2.84499979,4.063965,8.147369,6.738037
2.953999996,1.3051758,10.446365,2.714798
3.062999964,2.6079407,8.319794,2.2358398
3.171999931,4.8686066,8.166519,1.0097046
3.273000002,5.30925,7.495987,0.6073761
3.381999969,6.8610687,6.499756,-1.0019226
3.482999802,8.144684,7.246933,-1.1551819
3.590999842,8.508682,6.3464813,-1.883194
3.691999912,7.2825623,4.909622,-0.7337036
3.792999983,5.002716,6.3848114,-3.3392334
3.893999815,4.5620728,5.0054016,0.7223358
4.003000021,2.3205566,11.423431,-0.81033325
4.111999989,-0.74476624,11.82576,0.20506287
4.212999821,0.9411621,11.212692,-1.7107697
4.320999861,0.6154785,5.1011963,1.9867706
4.421999931,-7.718384,39.77771,3.5002747
4.523000002,0.7687378,10.61879,-4.450409
4.623999834,-3.9633636,8.932861,-1.1168671
4.732999802,-3.6951447,9.737503,-0.8486481
4.842000008,-0.7064514,9.392654,0.10926819
4.94299984,-2.6989136,10.063202,-0.1589508
5.051999807,-0.32328796,13.300949,-0.08232117
5.161000013,-0.36160278,6.959549,-1.9406738
5.261999846,-1.3769836,10.024887,-3.2242737
5.370999813,-1.9900513,8.549698,-0.21643066
5.480000019,-4.2890472,11.078583,-2.5345764
5.588999987,-4.442322,10.580475,-3.4350128
5.697999954,-2.9096527,8.664642,-0.044006348
5.799000025,-2.7755432,10.293091,0.4732666
5.907999992,-3.6759796,8.817902,-0.23558044
6.01699996,-3.5035553,8.817902,-0.7528534
6.117999792,-0.6298218,11.74913,-1.6916199
6.228999853,-1.3769836,12.266403,-0.67622375
6.337999821,-2.028366,8.396423,0.43495178
6.444999933,-1.7984772,8.415588,0.20506287
6.553999901,-2.2007904,9.660873,-0.2930603
6.654999971,-2.028366,11.576706,-0.5229645
6.763999939,-1.7026825,14.2013855,-2.668686
6.872999907,-0.9363556,10.50383,-4.7760925
6.974999905,-1.2812042,7.649246,-1.5191956
7.082999945,-1.6643677,8.741272,-1.3084564
7.184000015,-2.4306946,9.680023,-1.4234009
7.291999817,-3.0245972,10.50383,-0.31222534
7.392999887,2.0906677,9.20108,-1.5000305
7.493999958,-2.9288177,10.791214,-2.3046875
7.59499979,-1.4919434,7.764206,0.24337769
