0,-0.7256012,6.940399,7.1786804
0.101000071,-0.49571228,6.72966,8.021637
0.202000141,-1.2428894,6.978714,9.171143
0.311000109,-0.9746704,6.5955505,8.270691
0.419000149,-1.7601624,6.0591125,5.93338
0.520000219,-2.296585,5.8292084,4.266617
0.621000051,-1.6643677,6.74881,7.2169952
0.722000122,-0.9363556,7.1128235,7.293625
0.823000193,-0.9555054,7.1128235,4.439041
0.93200016,-1.2428894,8.511368,5.952545
1.041000128,-1.0704498,8.817902,5.416107
1.150000095,-1.6260529,10.465515,2.5998383
1.261000156,-1.0513,9.411819,3.7684937
1.368000031,-1.568573,8.971176,2.4657288
1.469000101,-1.3578339,9.066971,2.3507843
1.578000069,-2.1433258,9.373505,1.929306
1.679000139,-2.564804,10.139832,0.53074646
1.788000107,-3.2161865,9.373505,0.20506287
1.897000074,-3.59935,9.507599,-1.0402374
2.006000042,-1.9325867,10.139832,-0.31222534
2.109000206,-1.4153137,9.469284,-0.12063599
2.215000153,-2.354065,10.044037,0.39663696
2.316000223,-2.085846,9.737503,0.12841797
2.417000055,-0.9938202,9.775818,-0.2930603
2.518000126,-0.09338379,10.350571,-0.2930603
2.627000093,-0.49571228,10.293091,0.22421265
2.728000164,0.3089447,10.50383,0.14758301
2.837000132,0.71125793,8.971176,0.76065063
2.946000099,-0.38075256,10.3888855,-0.48464966
3.055000067,0.9028473,9.814133,1.5461426
3.156000137,2.0523376,10.4272,-0.44631958
3.265000105,0.51968384,6.2698517,-1.2318115
3.374000072,0.2322998,11.76828,1.0097046
3.475000143,0.57714844,9.181915,0.12841797
3.584000111,-0.03590393,10.944473,1.1821289
3.693000078,1.266861,8.511368,2.427414
3.794000149,-1.1087799,9.699188,4.630615
3.903000116,-0.38075256,10.101517,1.6994019
4.013000011,-0.6298218,9.909927,5.780121
4.121000051,1.4392853,11.595856,0.39663696
4.230000019,-5.4577026,6.8637543,-1.7682495
4.33100009,2.512146,11.940704,11.393494
4.440000057,-9.461792,4.8329773,-12.152039
4.549000025,5.539154,3.7218018,3.423645
4.650000095,-0.8022461,8.875381,-1.5191956
4.758000135,2.2056122,8.971176,0.49243164
4.861000061,3.5275269,10.944473,-0.2930603
4.968000174,-3.5035553,11.74913,1.4120331
5.069000006,1.5159149,9.507599,-4.661148
5.170000076,0.002410889,10.082352,-2.4771118
5.279000044,0.3664093,9.775818,-2.5920563
5.380000114,0.65379333,9.737503,-3.1093292
5.489000082,0.71125793,10.216461,-2.4962616
5.59800005,-0.17001343,9.967407,-2.7261658
5.707000017,0.21315002,9.737503,-2.362152
5.816000223,-0.15086365,10.1206665,-2.1897278
5.917000055,-0.38075256,9.680023,-2.611206
6.026000023,-0.74476624,10.024887,-1.6916199
6.135000229,-0.11254883,9.986557,-2.3046875
6.236000061,-0.2658081,10.063202,-1.7682495
6.345000029,-0.51486206,10.005722,-1.5191956
6.454000235,-0.2658081,10.082352,-1.7107697
6.563000202,-0.11254883,10.139832,-1.7299347
6.664000034,-0.03590393,10.044037,-1.63414
6.772000074,-0.6298218,10.024887,-1.4042358
6.873000145,-1.6068878,10.101517,-1.2318115
6.974000216,0.21315002,9.890778,-0.2930603
7.075000048,-1.1279297,10.082352,-1.1551819
7.184000015,-0.01675415,10.197311,-0.8869629
7.285000086,-0.49571228,10.044037,-0.81033325
7.386000156,-0.9938202,10.082352,-0.98275757
7.494000196,-0.9938202,10.063202,-0.98275757
7.595000029,-0.41908264,10.197311,-0.8486481
7.696000099,0.25146484,10.101517,-1.2126617
7.805000067,-0.05506897,10.254776,-1.5000305
7.914000034,-0.2658081,9.967407,-1.1360321
8.015000105,-0.32328796,10.178146,-0.8486481
8.124000072,-0.34243774,10.1206665,-1.2318115
8.23300004,-0.2658081,10.1206665,-1.3467712
8.342000008,-0.15086365,10.101517,-1.3467712
8.443000078,-0.11254883,10.1206665,-1.3084564
8.544000149,-0.09338379,10.044037,-1.3276062
8.652000189,-0.18917847,10.101517,-1.2509766
8.753000021,-0.32328796,10.197311,-1.1743469
8.854000092,-0.59150696,10.216461,-1.4617157
8.955000162,0.09820557,9.565079,-1.614975
9.06400013,0.05987549,10.676254,-1.5000305
9.173000097,0.3664093,9.545929,-2.7836304
9.274000168,-0.8213959,10.024887,-2.0364685
9.383000135,1.1519012,9.967407,-3.2625885
9.492000103,-0.6872864,9.871613,-3.8565063
9.601000071,-0.20832825,9.373505,-3.5116577
9.702000141,0.99864197,9.066971,-4.699463
9.811000109,-0.7256012,9.066971,-5.178421
9.920000076,-0.9746704,8.741272,-5.3125305
10.02900004,-0.01675415,9.565079,-4.718628
10.13800001,2.0906677,12.419662,-2.7070007
10.23900008,2.2056122,8.741272,-0.94444275
10.34800005,-0.20832825,8.952011,-1.5191956
10.45700002,1.707489,9.258545,-2.0747833
10.55800009,-0.24665833,10.465515,-1.0402374
10.65900016,0.3664093,14.028961,-1.653305
10.7670002,0.55799866,7.5343018,-4.1247253
10.86800003,1.3626404,8.702957,-3.0135345
10.9690001,-1.1279297,9.22023,-5.216736
11.07000017,-3.4269257,11.653336,-1.1934967
11.17600012,-2.1433258,10.1206665,-2.3046875
11.27900004,6.880234,9.29686,-3.8756561
11.38000011,1.8607635,7.017029,-0.17811584
11.48100019,0.05987549,10.580475,-2.5728912
11.59000015,2.8186798,11.442596,-1.6916199
11.69100022,-1.6452026,11.88324,-3.5499725
11.79200006,-0.9746704,8.166519,-2.936905
11.89300013,0.99864197,8.913696,-1.7873993
12.00600004,-1.9134216,9.641708,-1.8065643
12.11100006,-2.5264893,12.860306,-1.1551819
12.2190001,0.9220123,9.29686,-4.8910522
12.32000017,2.780365,6.3656464,-1.4808807
12.421,-4.0208282,9.641708,-2.8602753
12.52200007,1.0752716,11.155212,-0.8294983
12.63100004,-2.9862823,12.9561,-2.3430023
12.74000001,-3.1970215,9.028656,-1.883194
12.84900022,0.42388916,8.281479,-1.8640442
12.95800018,-1.568573,10.752899,-2.0747833
13.06700015,0.2322998,9.680023,1.9867706
13.16800022,-1.1470947,9.565079,-2.362152
13.27700019,-2.7947083,9.1436,0.22421265
13.38600016,-0.05506897,7.6684113,-1.4234009
13.48700023,-2.622284,16.404587,-6.1363373
13.59600019,-2.8521729,10.1206665,1.4694977
13.70500016,-3.2353516,8.779587,-1.5766602
13.81400013,-1.2237244,10.024887,-1.5000305
13.9230001,-1.1854095,9.718353,-2.7836304
14.02400017,-2.545639,10.637939,-1.7299347
14.13300014,-1.4344635,9.718353,-1.5958252
14.2420001,-1.1662445,10.158981,-2.936905
14.35100007,1.8415985,9.009491,-3.9714508
14.46000004,2.4546661,9.507599,-3.1859589
14.56100011,0.09820557,10.848694,-1.63414
14.67000008,2.4546661,11.327637,-2.5154266
14.77100015,-0.47654724,13.914017,-2.879425
14.88000011,-0.09338379,8.453903,-5.1017914
14.98100019,1.8032837,8.147369,-1.7682495
15.08200002,-3.1203918,9.890778,-3.147644
15.19000006,-3.848404,11.155212,-2.0364685
15.29100013,-1.8751068,11.672485,-1.7682495
15.4000001,3.6616364,10.235626,-5.1592712
15.50100017,5.079361,6.0591125,1.2396088
15.61000013,-3.4652405,9.430969,-2.9560547
15.7190001,0.5388336,10.293091,0.43495178
15.82000017,5.079361,14.584549,-5.140106
15.92900014,-1.1087799,7.9366302,-4.201355
16.03000021,-0.7064514,8.128204,-2.7261658
16.13800001,-1.6452026,11.365967,1.6036072
16.23900008,-1.0704498,12.879471,-0.94444275
16.34000015,-0.8980255,13.760742,-6.021393
16.44900012,5.6157837,4.6030884,2.0251007
16.55000019,-2.5264893,11.557541,-2.0364685
16.65900016,0.34725952,9.086121,0.99053955
16.76000023,3.297638,14.776138,-0.9252777
16.8690002,-0.91719055,9.105286,-1.6916199
16.97800016,0.749588,7.495987,-1.0785522
17.07900023,-0.22749329,12.343033,2.2741547
17.1880002,-2.085846,12.668716,-0.8869629
17.29700017,3.1635284,9.603394,-2.3238373
17.40600014,3.489212,5.695099,0.7798004
17.5150001,-0.8597107,10.54216,3.0021667
17.62400007,0.6729431,10.024887,-0.63790894
17.72500014,1.1135864,14.7378235,-2.668686
17.83300018,-1.9134216,8.185684,-2.1322632
17.93400002,3.776596,7.725891,0.5690613
18.03500009,-0.45739746,10.906158,0.07095337
18.13600016,0.730423,12.362198,-0.35054016
18.23700023,1.2860107,10.197311,-2.5345764
18.34600019,3.4317474,6.5380707,0.26252747
18.45500016,-0.36160278,9.239395,0.8564453
18.55600023,0.69210815,9.066971,0.49243164
18.66400003,1.994873,13.760742,-1.6724548
18.7650001,-1.2620392,8.492218,-1.8448792
18.86600018,4.600403,7.495987,0.43495178
18.96700001,-3.6376648,10.599625,0.62654114
19.07600021,-0.34243774,13.281784,-0.23558044
19.17700005,0.09820557,10.216461,-2.0556183
19.28600001,3.6233215,7.1319733,0.81811523
19.39500022,-2.6797485,9.411819,0.24337769
19.50400019,0.32809448,9.086121,1.5078125
19.60500002,2.1672974,14.776138,-0.40800476
19.71400023,-2.1241608,9.258545,-1.1934967
19.82300019,-0.28497314,7.4001923,-1.1551819
19.93200016,-1.1279297,11.672485,-1.3084564
20.03300023,-1.4344635,11.672485,-0.8486481
20.1420002,-0.7256012,11.82576,-4.3354645
20.25100017,5.270935,5.235306,0.3008423
20.35200024,-5.419388,10.963638,-2.4771118
20.46300006,2.4738312,10.024887,-0.31222534
20.57000017,1.0177917,15.025192,-2.5537415
20.67200017,-1.7793121,8.702957,-2.0556183
20.77900004,0.05987549,8.01326,-2.2280426
20.88000011,-0.91719055,11.116898,-0.9635925
20.98100019,-1.7409973,11.365967,-0.1589508
21.09000015,-0.6298218,13.300949,-3.473343
21.19100022,5.002716,6.0207977,0.93307495
21.30000019,-2.2391205,9.507599,-2.89859
21.40900016,2.5887756,11.097748,1.392868
21.51800013,0.34725952,14.756973,-2.4387817
21.6190002,-1.2620392,9.009491,-1.2892914
21.72800016,0.88368225,7.3427124,-0.77201843
21.82900023,-0.6681366,10.637939,-1.4042358
21.9380002,-2.9671326,11.672485,1.1438141
