0.16055,1.1521,0.97104,0.14776,1.0303,0.69225,0.11609,0.95875,0.73255,0.12,15.688,24.629,0.11125,27.991,24.856,0.095175,26.156,16.257,1
0.1415,1.742,1.7025,0.16471,1.5278,1.6937,0.14,1.7298,1.5153,0.112,45.308,46.094,0.13849,56.243,40.19,0.12567,54.374,60.825,1
0.16589,0.39419,0.45909,0.13285,0.20298,0.36904,0.14842,0.36202,0.40933,0.11625,8.327,8.7919,0.1116,9.6614,10.269,0.13429,12.883,8.8999,1
0.15766,0.080924,0.23073,0.18068,0.1362,0.14074,0.15766,0.093742,0.098561,0.12044,4.1026,3.9738,0.11914,5.3304,2.5832,0.11653,3.3378,4.0102,1
0.19357,0.064221,0.051564,0.15056,0.0295,0.074156,0.12182,0.036522,0.039626,0.1132,1.51,1.5769,0.12304,1.7764,1.7567,0.1144,1.2298,1.2202,1
0.1365,0.11304,0.10284,0.17357,0.17414,0.11384,0.15,0.12258,0.099882,0.105,2.465,1.9842,0.11591,2.662,2.8659,0.1092,2.4187,2.5864,1
0.18133,1.4492,1.5391,0.22417,2.1815,2.8376,0.17714,2.1579,1.3932,0.1405,29.786,17.389,0.12364,22.381,45.998,0.12217,44.947,32.342,1
0.18857,1.9973,3.4401,0.24,2.0249,6.3767,0.17625,2.2303,1.9537,0.14667,57.002,43.435,0.155,43.425,59.362,0.12261,43.415,37.343,1
0.17357,2.2016,3.0549,0.23,2.353,5.7239,0.145,1.751,1.9742,0.14667,58.693,50.168,0.16412,36.265,63.509,0.12818,29.676,40.737,1
0.2175,2.6208,2.1395,0.21077,3.3013,5.3214,0.18667,1.7116,1.8351,0.15222,69.412,40.474,0.16312,29.498,84.083,0.12727,44.535,44.472,1
0.165,2.7964,2.5589,0.20308,2.8551,5.4083,0.16412,2.3868,1.7402,0.15706,58.434,46.996,0.14684,33.362,76.581,0.12682,53.182,28.83,1
0.20769,2.1541,2.3563,0.24545,2.9443,5.3813,0.18857,1.2862,2.4303,0.155,66.718,52.866,0.15,31.423,72.406,0.15529,37.523,37.015,1
0.17673,2.4598,2.784,0.256,2.2952,5.5857,0.19357,1.7959,2.1141,0.1325,60.025,55.39,0.13476,33.512,72.837,0.14263,37.134,57.16,1
0.18533,2.5497,2.1438,0.254,3.4353,5.2984,0.17933,1.5182,1.6245,0.15611,66.576,35.615,0.14,31.972,79.715,0.139,26.832,39.249,1
0.21308,2.942,3.4889,0.25727,2.9344,5.6883,0.18067,2.2864,1.6027,0.17125,67.927,51.204,0.1385,40.645,86.58,0.11913,58.763,47.928,1
0.20143,2.2191,2.9332,0.22364,3.4864,5.3329,0.20077,2.0713,1.7445,0.15833,60.047,32.436,0.1335,29.76,70.549,0.15,36.435,41.56,1
0.217,2.767,1.6334,0.23182,3.4447,5.5274,0.23182,1.6468,2.2771,0.155,72.992,46.227,0.14368,34.145,74.24,0.145,22.773,47.701,1
0.21667,2.3529,3.3586,0.21417,3.5868,4.6536,0.18143,2.8681,1.4837,0.14611,70.044,49.966,0.15444,31.758,53.825,0.1281,32.884,46.719,1
0.20308,2.2872,2.8875,0.20077,3.3392,4.1374,0.22091,3.0076,1.4933,0.174,64.414,36.594,0.155,21.551,65.263,0.141,42.379,58.709,1
0.17333,2.7831,2.5697,0.20915,3.7977,4.3418,0.214,1.9058,1.7895,0.14947,56.24,49.758,0.1375,29.545,64.85,0.14632,33.641,41.459,1
0.21923,1.9854,2.7261,0.215,4.2508,4.0839,0.176,1.8569,1.4683,0.15359,58.023,57.113,0.15158,27.129,68.779,0.1395,23.296,49.146,1
