0.14706,1.383,1.0595,0.14009,1.6998,1.0733,0.11946,0.98702,0.79317,0.11606,29.839,31.316,0.10854,42.817,33.271,0.10113,32.547,22.979,1
0.13777,0.99579,1.1128,0.1488,0.68753,0.78506,0.13714,1.1441,1.0458,0.10588,28.425,27.572,0.13889,26.555,22.462,0.12601,39.993,42.001,1
0.16334,0.087567,0.22635,0.17092,0.14054,0.14178,0.15668,0.13904,0.12146,0.12134,4.0053,4.0748,0.11395,4.9704,2.5453,0.11549,3.7505,4.3931,1
0.17364,0.076155,0.079868,0.16818,0.038377,0.069341,0.12241,0.048842,0.042273,0.11,1.5414,1.4274,0.12533,1.5585,2.0168,0.11235,1.3717,1.3312,1
0.15708,0.64809,0.68556,0.18316,0.96846,0.94196,0.16727,1.193,0.80979,0.12267,11.898,8.1635,0.12355,12.719,18.725,0.11875,23.455,14.583,1
0.1845,1.8687,2.9726,0.238,2.4991,5.6614,0.186,2.1901,1.9729,0.1476,52.518,34.706,0.1476,39.93,59.973,0.12,44.631,38.134,1
0.19056,2.3109,2.6938,0.22118,2.7433,5.6461,0.14917,1.803,1.9523,0.15167,61.462,48.938,0.17227,35.246,66.721,0.12733,33.249,44.16,1
0.183,2.5661,2.5109,0.22235,3.1407,5.3127,0.17455,2.1972,1.515,0.15783,64.193,36.447,0.1524,30.413,86.771,0.1229,50.498,33.597,1
0.19579,2.2359,2.5341,0.248,2.7693,5.5553,0.19105,1.5613,2.3671,0.1524,65.362,53.573,0.14769,31.537,74.899,0.16,44.02,36.169,1
0.16682,2.6133,2.6021,0.25571,2.6513,5.5153,0.20056,1.9016,2.0673,0.13593,56.923,49.477,0.13379,31.858,72.595,0.14148,35.985,53.991,1
0.19313,2.5019,2.8186,0.238,3.1654,4.8588,0.17045,2.1644,1.3237,0.17143,66.672,33.327,0.14,38.221,82.176,0.12581,43.408,40.729,1
0.1905,2.3509,2.7901,0.216,3.5146,5.0413,0.20167,1.7752,1.8932,0.1548,60.985,43.676,0.13667,32.698,78.339,0.15,38.46,42.563,1
0.20824,2.5983,2.2001,0.234,3.3535,5.9385,0.22063,1.6736,2.2976,0.1508,72.912,51.534,0.1404,38.247,69.501,0.1448,21.936,43.658,1
0.21529,2.2313,2.837,0.2,3.5171,4.2465,0.19579,3.0753,1.3678,0.15125,65.056,40.975,0.1524,24.838,59.048,0.126,36.229,56.225,1
0.1825,2.671,2.4857,0.20778,3.775,4.2322,0.217,1.9928,1.8405,0.15833,58.03,44.673,0.13808,26.323,67.643,0.15333,36.072,43.278,1
0.19833,2.1293,2.5863,0.21353,4.1471,4.0845,0.183,2.0397,1.4594,0.15391,53.261,58.776,0.15,25.358,77.948,0.14538,26.773,55.092,1
0.183,2.3052,2.2433,0.23357,3.5304,4.6727,0.21,1.8032,1.7298,0.1536,45.743,42.277,0.13556,31.989,64.036,0.1548,33.199,34.901,1
0.16304,3.0741,1.7144,0.26571,3.2436,4.6309,0.17182,1.9062,1.8685,0.15,44.856,47.373,0.13821,34.8,78.716,0.11118,42.627,36.708,1
0.178,2.6778,2.1016,0.22438,3.1899,4.8157,0.1613,1.6368,1.7067,0.15609,56.002,50.597,0.1508,30.061,84.396,0.13185,33.967,49.262,1
0.19632,3.0237,1.3119,0.22562,2.8765,2.5649,0.17048,1.6779,1.6215,0.16818,44.286,41.829,0.11742,22.095,45.135,0.13654,45.536,38.498,1
