0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,1
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,1
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,1
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,1
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,1
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,1
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,1
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,1
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,1
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,1
0.17206,3.1411,2.2367,0.22788,3.0158,5.1563,0.16208,2.106,1.7945,0.14848,55.97,60.599,0.13976,30.034,70.975,0.11703,37.234,44.102,1
0.176,1.58,1.47,0.19295,1.7032,2.5188,0.14975,1.4651,1.2619,0.14823,31.562,36.264,0.13393,26.851,51.919,0.11573,33.831,32.147,1
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,2
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,2
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,2
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,2
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,2
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,2
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,2
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,2
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,2
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,2
0.17206,3.1411,2.2367,0.22788,3.0158,5.1563,0.16208,2.106,1.7945,0.14848,55.97,60.599,0.13976,30.034,70.975,0.11703,37.234,44.102,2
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,3
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,3
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,3
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,3
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,4
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,4
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,4
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,4
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,4
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,4
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,4
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,4
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,4
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,4
0.17206,3.1411,2.2367,0.22788,3.0158,5.1563,0.16208,2.106,1.7945,0.14848,55.97,60.599,0.13976,30.034,70.975,0.11703,37.234,44.102,4
0.176,1.58,1.47,0.19295,1.7032,2.5188,0.14975,1.4651,1.2619,0.14823,31.562,36.264,0.13393,26.851,51.919,0.11573,33.831,32.147,4
0.37557,1.5692,1.4983,0.42699,1.9879,2.2785,0.34305,1.259,1.2934,0.25834,30.14,24.835,0.27263,31.288,39.561,0.25475,31.113,33.186,4
0.18344,2.4138,2.2869,0.21685,2.568,3.8748,0.15013,2.1607,1.2747,0.14654,42.557,48.854,0.13011,51.842,47.026,0.13205,44.778,46.89,4
0.20964,0.69117,0.57328,0.182,0.59761,0.7005,0.16857,0.87927,0.69426,0.12924,9.5453,7.6704,0.11713,8.6528,11.474,0.12041,15.157,13.007,4
0.12628,1.5358,1.421,0.1278,1.2634,1.2929,0.13318,1.7727,1.5368,0.10491,39.439,35.064,0.10254,37.166,27.97,0.10477,50.405,45.142,4
0.18902,1.0434,1.6396,0.18839,1.9639,0.6217,0.15622,1.2192,0.4885,0.12826,28.805,12.857,0.13191,18.433,29.823,0.12559,20.033,28.058,4
0.22415,0.87453,2.9055,0.18562,2.2861,1.7157,0.18934,1.6661,1.3346,0.14962,43.026,24.212,0.14012,27.013,43.648,0.13432,29.371,37.569,4
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,5
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,5
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,5
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,6
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,6
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,6
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,6
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,6
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,6
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,6
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,6
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,6
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,6
0.17206,3.1411,2.2367,0.22788,3.0158,5.1563,0.16208,2.106,1.7945,0.14848,55.97,60.599,0.13976,30.034,70.975,0.11703,37.234,44.102,6
0.176,1.58,1.47,0.19295,1.7032,2.5188,0.14975,1.4651,1.2619,0.14823,31.562,36.264,0.13393,26.851,51.919,0.11573,33.831,32.147,6
0.37557,1.5692,1.4983,0.42699,1.9879,2.2785,0.34305,1.259,1.2934,0.25834,30.14,24.835,0.27263,31.288,39.561,0.25475,31.113,33.186,6
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,7
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,7
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,7
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,7
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,7
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,7
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,7
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,7
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,7
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,7
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,8
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,8
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,8
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,8
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,8
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,8
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,8
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,8
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,8
0.15386,0.90421,0.86679,0.15174,0.84571,0.72743,0.13753,0.82459,0.69336,0.11634,20.745,21.852,0.11959,24.283,19.762,0.11461,25.278,22.435,9
0.1725,0.84065,1.177,0.194,0.99435,1.9093,0.1552,0.99574,0.79743,0.12447,18.94,13.367,0.13067,16.093,25.612,0.11703,21.857,17.319,9
0.19197,2.4092,2.677,0.22519,3.0512,5.4733,0.17176,1.8806,1.8922,0.15447,64.996,48.062,0.15403,33.825,74.973,0.13667,42.349,37.516,9
0.18935,2.5163,2.7733,0.23771,3.2308,5.1508,0.19148,2.0142,1.715,0.15286,63.197,42.128,0.13686,34.644,75.524,0.13721,40.627,46.362,9
0.20241,2.5231,2.4331,0.21741,3.5524,4.7043,0.21076,2.3293,1.8046,0.15447,65.579,44.823,0.14638,30.635,66.173,0.14036,32.079,46.916,9
0.18391,2.5894,2.1788,0.23714,3.5132,4.5809,0.18635,1.8736,1.7183,0.15211,49.123,50.66,0.1419,30.023,74.091,0.13307,34.239,42.606,9
0.1826,2.6015,1.9341,0.22115,3.0364,4.2338,0.17433,1.819,1.7454,0.15743,50.954,48.435,0.13529,30.86,66.226,0.1369,43.081,44.396,9
0.16493,2.9023,2.0837,0.26136,2.2885,5.211,0.17388,1.9217,1.8375,0.15208,56.231,50.401,0.13882,30.704,68.39,0.1201,44.358,38.753,9
0.17507,2.7582,2.2701,0.225,2.7146,4.6519,0.19016,1.558,1.9055,0.15038,58.73,42.218,0.1357,25.881,69.601,0.14036,40.394,35.652,9
0.19729,2.6523,2.4775,0.22235,2.8355,5.2011,0.18,1.7162,1.5999,0.1481,61.409,48.139,0.15038,38.699,73.823,0.13033,42.952,38.627,9
0.17206,3.1411,2.2367,0.22788,3.0158,5.1563,0.16208,2.106,1.7945,0.14848,55.97,60.599,0.13976,30.034,70.975,0.11703,37.234,44.102,9
0.176,1.58,1.47,0.19295,1.7032,2.5188,0.14975,1.4651,1.2619,0.14823,31.562,36.264,0.13393,26.851,51.919,0.11573,33.831,32.147,9
